TARGET_SERVICE_ID,GENERAL_NOTE,TARGET_ID,TARGET_NAME
1000000000002479,"<iframe src=https://york.scholarsportal.info/licenses/HeinOnline/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe><iframe src=https://york.scholarsportal.info/licenses/HeinOnline/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000001823,HEIN_ONLINE_ENGLISH_REPORTS
1000000000002489,"<iframe src=""https://york.scholarsportal.info/licenses/CogNet/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000001833,COGNET_LIBRARY_BOOKS
1000000000002490,"<iframe src=""https://york.scholarsportal.info/licenses/CogNet/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000001834,COGNET_LIBRARY_REFERENCES
1000000000002491,"<iframe src=""https://york.scholarsportal.info/licenses/CogNet/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000001835,COGNET_LIBRARY_JOURNALS
1000000000002509,"<iframe src=""https://york.scholarsportal.info/licenses/JSTOR_Archive_8_Collections/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000001850,JSTOR_LIFE_SCIENCES_COLLECTION
1000000000002511,"<iframe src=""https://york.scholarsportal.info/licenses/Books_24x7_Engineering_Pro/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001852,BOOKS24X7_ENGPRO
1000000000002533,"<iframe src=""https://york.scholarsportal.info/licenses/SpringerLink_Online_Journals/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000001874,CRKN_SPRINGER_LINK_CURRENT
1000000000002590,"<iframe src=""https://york.scholarsportal.info/licenses/JSTOR_Archive_8_Collections/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000001929,JSTOR_ARTS_AND_SCIENCES_VI
1000000000002652,"<iframe src=""https://york.scholarsportal.info/licenses/Adam_Matthew_Digital/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000001990,ADAM_MATTHEW_DIGITAL_EIGHTEENTH_CENTURY_JOURNALS_1
1000000000002696,"<iframe src=""https://york.scholarsportal.info/licenses/Adam_Matthew_Digital/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000002032,ADAM_MATTHEW_DIGITAL_EIGHTEENTH_CENTURY_JOURNALS_2
1000000000002899,"<iframe src=https://york.scholarsportal.info/licenses/Taylor_and_Francis_Journals_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002216,TAYLOR_FRANCIS_CURRENT_CONTENT_ACCESS
1000000000002931,"<iframe src=https://york.scholarsportal.info/licenses/EEBO_TCP_Phase_II/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002243,CHADWYCK_EARLY_ENGLISH_BOOKS_ONLINE_LEGACY
1000000000003162,"<iframe src=""https://york.scholarsportal.info/licenses/nineteenth_century_british_library/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002469,GALEGROUP_NINETEENTH_CENTURY_BRITISH_LIBRARY_NEWSPAPERS_I
1000000000003169,"<iframe src=""https://york.scholarsportal.info/licenses/International_Index_to_Black_Periodicals_Full_Text/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002476,CHADWYCK_INTERNATIONAL_INDEX_TO_BLACK_PERIODICALS_IIBP
2420000000000031,"<iframe src=""https://york.scholarsportal.info/licenses/Adam_Matthew_Digital/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2420000000000026,ADAM_MATTHEW_DIGITAL_CHINA
2430000000000034,"<iframe src=https://york.scholarsportal.info/licenses/LWW_Ovid_eBooks/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2430000000000018,BOOKS_AT_OVID_PURCHASE
2430000000000038,"<iframe src=""https://york.scholarsportal.info/licenses/Adam_Matthew_Digital/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2430000000000022,ADAM_MATTHEW_DIGITAL_MEDIEVAL_TRAVEL_WRITING
2430000000000047,"<iframe src=""https://york.scholarsportal.info/licenses/Books_24x7_ExecBluePrints/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2430000000000031,BOOKS24X7_EXECBLUEPRINTS
2430000000000049,"<iframe src=""https://york.scholarsportal.info/licenses/Books_24x7_Executive_Summaries/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2430000000000033,BOOKS24X7_EXECSUMMARIES
2460000000000021,"<iframe src=""https://york.scholarsportal.info/licenses/Everyday_Life_and_Women_in_America/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2460000000000021,ADAM_MATTHEW_DIGITAL_EVERYDAY_LIFE_AND_WOMEN_IN_AMERICA
2460000000000022,"<iframe src=""https://york.scholarsportal.info/licenses/Adam_Matthew_Digital/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2460000000000022,ADAM_MATTHEW_DIGITAL_DEFINING_GENDER
2510000000000023,"<iframe src=""https://york.scholarsportal.info/licenses/Adam_Matthew_Digital/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2510000000000023,ADAM_MATTHEW_DIGITAL_EMPIRE_ONLINE
1000000000003217,"<iframe src=""https://york.scholarsportal.info/licenses/Alexander_Street_Press_Databases/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000002522,ALEXANDER_STREET_PRESS_AMERICAN_FILM_SCRIPTS
2510000000000002,"<iframe src=""https://york.scholarsportal.info/licenses/Alexander_Street_Press_Databases/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2510000000000002,ALEXANDER_STREET_PRESS_BLACK_DRAMA_FIRST_EDITION
2610000000000022,"<iframe src=""https://york.scholarsportal.info/licenses/Alexander_Street_Press_Databases/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2610000000000022,ALEXANDER_STREET_PRESS_LATINO_LITERATURE
3450000000000003,"<iframe src=""https://york.scholarsportal.info/licenses/Alexander_Street_Press_Databases/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",3450000000000003,ALEXANDER_STREET_PRESS_NORTH_AMERICAN_THEATRE_ONLINE
2470000000000034,"<iframe src=""https://york.scholarsportal.info/licenses/Theatre_In_Video/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2470000000000033,ALEXANDER_STREET_PRESS_THEATRE_IN_VIDEO_BBC
3170000000000076,"<iframe src=""https://york.scholarsportal.info/licenses/Alexander_Street_Press_Databases/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",3170000000000077,ALEXANDER_STREET_PRESS_WOMEN_AND_SOCIAL_MOVEMENTS_IN_THE_UNITED_STATES_SCHOLARS
1000000000001326,"<iframe src=""https://york.scholarsportal.info/licenses/American_Chemical_Society_Legacy_Archives/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000000700,AMERICAN_CHEMICAL_SOCIETY_LEGACY_ARCHIVE
1000000000002383,"<iframe src=https://york.scholarsportal.info/licenses/DSM5_PsychiatryOnline_OCUL/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000001730,AMERICAN_PSYCHIATRIC_PUBLISHING_JOURNALS
1000000000000435,"<iframe src=""https://york.scholarsportal.info/licenses/CINAHL/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000000007,EBSCOHOST_CINAHL
1000000000000992,"<iframe src=""https://york.scholarsportal.info/licenses/ScienceDirect/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000000473,ELSEVIER_SD_FREEDOM_COLLECTION
13960000000000005,"<iframe src=""https://york.scholarsportal.info/licenses/Health_and_Wellness_Resource_Center/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000000488,GALE_HEALTH_AND_WELLNESS
1000000000000032,"<iframe src= https://york.scholarsportal.info/licenses/Science_Online/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000000017,AMERICAN_ASSOCIATION_FOR_THE_ADVANCEMENT_OF_SCIENCE
1000000000000092,"<iframe src=""https://york.scholarsportal.info/licenses/American_Physiological_Society/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000000037,AMERICAN_PHYSIOLOGICAL_SOCIETY
111063829534001,"<iframe src=https://york.scholarsportal.info/licenses/KLI_Journals/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",111063829534000,KLUWER_LAW_INTERNATIONAL
1000000000003074,"<iframe src=""https://york.scholarsportal.info/licenses/Synthesis/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000002380,MORGAN_AND_CLAYPOOL_SYNTHESIS_COLLECTION_ONE
2420000000000073,"<iframe src=""https://york.scholarsportal.info/licenses/Synthesis/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2420000000000063,MORGAN_AND_CLAYPOOL_SYNTHESIS_COLLECTION_THREE
1000000000003075,"<iframe src=""https://york.scholarsportal.info/licenses/Synthesis/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000002381,MORGAN_AND_CLAYPOOL_SYNTHESIS_COLLECTION_TWO
111093025130001,"<iframe src=""https://york.scholarsportal.info/licenses/OECD_iLibrary/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",111093025130000,OECD_ILIBRARY_BOOKS_COMPLETE
1000000000003151,"<iframe src=""https://york.scholarsportal.info/licenses/seventeenth_eighteenth_Century_Burney/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000002458,GALEGROUP_SEVENTEENTH_AND_EIGHTEENTH_CENTURY_BURNEY_COLLECTION_NEWSPAPERS
22690000000000023,"<iframe src=""https://york.scholarsportal.info/licenses/Proquest_Nursing_and_Allied_Health/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",NULL,NULL
2470000000000016,"<iframe src=""https://york.scholarsportal.info/licenses/SPIE_eBooks/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",2470000000000016,SPIE_DIGITAL_LIBRARY_EBOOKS
111074031720001,"<iframe src=""https://york.scholarsportal.info/licenses/SPIE_Digital_Library/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",111074031720000,SPIE_DIGITAL_LIBRARY_JOURNALS
1000000000002021,"<iframe src=""https://york.scholarsportal.info/licenses/Springer_eBooks/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",1000000000001381,SPRINGER_LINK_BOOKS_COMPLETE
2610000000000072,"<iframe src=""https://york.scholarsportal.info/licenses/nineteenth_century_british_library/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2610000000000072,GALEGROUP_NINETEENTH_CENTURY_BRITISH_LIBRARY_NEWSPAPERS_II
3230000000000036,"<iframe src=""https://york.scholarsportal.info/licenses/ACS_symposium_series/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3230000000000032,AMERICAN_CHEMICAL_SOCIETY_SYMPOSIUM_SERIES
1000000000002249,"<iframe src=""https://york.scholarsportal.info/licenses/agricultural/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001596,METAPRESS_AGRICULTURAL_HISTORY_SOCIETY
111087327557001,"<iframe src=""https://york.scholarsportal.info/licenses/AIAA/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",111087327557000,AIAA_AEROSPACE_RESEARCH_CENTRAL_JOURNALS
1000000000002978,"<iframe src=""https://york.scholarsportal.info/licenses/america/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002289,EBSCOHOST_AMERICA_HISTORY_AND_LIFE
3230000000000038,"<iframe src=""https://york.scholarsportal.info/licenses/american_accounting/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3230000000000034,ALLEN_PRESS_AMERICAN_ACCOUNTING_ASSOCIATION
1000000000000026,"<iframe src=""https://york.scholarsportal.info/licenses/AACR_Journals/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>  ",1000000000000015,HIGHWIRE_PRESS_AMERICAN_ASSOCIATION_FOR_CANCER_RESEARCH
1000000000001000,"<iframe src=""https://york.scholarsportal.info/licenses/American_association/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000481,HIGHWIRE_PRESS_AMERICAN_ASSOCIATION_OF_CRITICAL_CARE_NURSES
1000000000000065,"<iframe src=""https://york.scholarsportal.info/licenses/american_diabetes/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000028,HIGHWIRE_PRESS_AMERICAN_DIABETES_ASSOCIATION
2430000000000084,"<iframe src=""https://york.scholarsportal.info/licenses/Alexander_Street_Press_Databases/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2430000000000066,ALEXANDER_STREET_PRESS_AMERICAN_HISTORY_IN_VIDEO
1000000000002133,"<iframe src=""https://york.scholarsportal.info/licenses/american_journal/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001481,HIGHWIRE_PRESS_AMERICAN_JOURNAL_OF_SCIENCE
110974884501029,"<iframe src=""https://york.scholarsportal.info/licenses/American_Medical_Association_Backfiles/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",110974884501028,AMERICAN_MEDICAL_ASSOCIATION_CURRENT
3230000000000019,"<iframe src=""https://york.scholarsportal.info/licenses/American_Meteorological_Society_Online_Journals/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3230000000000016,AMERICAN_METEOROLOGICAL_SOCIETY
1000000000000101,"<iframe src=""https://york.scholarsportal.info/licenses/american_public/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000040,HIGHWIRE_PRESS_AMERICAN_PUBLIC_HEALTH_ASSOCIATION
1000000000000116,"<iframe src=""https://york.scholarsportal.info/licenses/american_society_for_clinical_nutrition/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000045,AMERICAN_SOCIETY_FOR_NUTRITION
1000000000000128,"<iframe src=""https://york.scholarsportal.info/licenses/american_society_for_nutritional/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000049,AMERICAN_SOCIETY_FOR_NUTRITIONAL_SCIENCES
1000000000000152,"<iframe src=""https://york.scholarsportal.info/licenses/american_society_of_plant/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000057,HIGHWIRE_PRESS_AMERICAN_SOCIETY_OF_PLANT_BIOLOGISTS
1000000000000158,"<iframe src=""https://york.scholarsportal.info/licenses/american_society_of_tropical/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000059,AMERICAN_SOCIETY_OF_TROPICAL_MEDICINE_AND_HYGIENE
1000000000000575,"<iframe src=""https://york.scholarsportal.info/licenses/american_sociological/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000260,INGENTA_CONNECT_AMERICAN_SOCIOLOGICAL_AS
1000000000002921,"<iframe src=""https://york.scholarsportal.info/licenses/american_statistical/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002235,AMERICAN_STATISTICAL_ASSOCIATION_PUBLICATIONS
3170000000000160,"<iframe src=""https://york.scholarsportal.info/licenses/ammons/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3170000000000153,AMMONS_SCIENTIFIC
1000000000002678,"<iframe src=""https://york.scholarsportal.info/licenses/analytica/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002015,METAPRESS_ANALYTICA_PUBLICATIONS
111090610604001,"<iframe src=""https://york.scholarsportal.info/licenses/applied/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",111090610604000,EBSCOHOST_APPLIED_SCIENCE_AND_TECHNOLOGY
1000000000000593,"<iframe src=""https://york.scholarsportal.info/licenses/Australian_Academic_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000269,INGENTA_CONNECT_AUSTRALIAN_ACADEMIC_PRES
1000000000001719,"<iframe src=""https://york.scholarsportal.info/licenses/beck_online/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001080,BECK
1000000000000597,"<iframe src=""https://york.scholarsportal.info/licenses/beech_tree_publishing/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000271,INGENTA_CONNECT_BEECH_TREE_PUBLISHING
1000000000002512,"<iframe src=""https://york.scholarsportal.info/licenses/Berghahn_Journals/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001853,BERGHAHN_JOURNALS
3450000000000018,"<iframe src=""https://york.scholarsportal.info/licenses/Black_Thought_and_Culture/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3450000000000018,ALEXANDER_STREET_PRESS_BLACK_THOUGHT_AND_CULTURE
111071651060001,"<iframe src=https://york.scholarsportal.info/licenses/Poiesis/sfx width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe>",111071651060000,INTELEX_POIESIS_PHILOSOPHY_ONLINE_SERIALS
1000000000000606,"<iframe src=""https://york.scholarsportal.info/licenses/Brill_Academic/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000276,INGENTA_CONNECT_BRILL_ACADEMIC_PUBLISHER
1000000000001722,"<iframe src=""https://york.scholarsportal.info/licenses/Canadian_Medical_Association/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001083,CANADIAN_MEDICAL_ASSOCIATION
1000000000002847,"<iframe src=""https://york.scholarsportal.info/licenses/Clifford_Beers_Foundation/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002166,INGENTA_CONNECT_CLIFFORD_BEERS_FOUNDATION
1000000000000245,"<iframe src=""https://york.scholarsportal.info/licenses/Company_of_Biologists_Online_Journals/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000088,HIGHWIRE_PRESS_COMPANY_OF_BIOLOGISTS
1000000000000549,"<iframe src=""https://york.scholarsportal.info/licenses/Aerospace_Medical_Association/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000245,INGENTA_CONNECT_AEROSPACE_MEDICAL_ASSOCI
1000000000000553,"<iframe src=""https://york.scholarsportal.info/licenses/akademiai/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000247,INGENTA_CONNECT_AKADEMIAI_KIADO
3240000000000047,"<iframe src=""https://york.scholarsportal.info/licenses/alexandrine/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3240000000000046,INGENTA_CONNECT_ALEXANDRINE_PRESS
3170000000000130,"<iframe src=""https://york.scholarsportal.info/licenses/american_economic/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3170000000000126,AMERICAN_ECONOMIC_ASSOCIATION
1000000000002998,"<iframe src=""https://york.scholarsportal.info/licenses/american_library/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002308,AMERICAN_LIBRARY_ASSOCIATION
1000000000000569,"<iframe src=""https://york.scholarsportal.info/licenses/american_scientific/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000257,INGENTA_CONNECT_AMERICAN_SCIENTIFIC_PUBL
1000000000002244,"<iframe src=""https://york.scholarsportal.info/licenses/american_society_on_aging/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001591,METAPRESS_AMERICAN_SOC_AGING
3450000000000008,"<iframe src=""https://york.scholarsportal.info/licenses/Bureau_of_National_Affairs/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3450000000000008,BUREAU_OF_NATIONAL_AFFAIRS
3170000000000069,"<iframe src=""https://york.scholarsportal.info/licenses/Contemporary_World_Music/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3170000000000070,ALEXANDER_STREET_PRESS_MUSIC_ONLINE_CONTEMPORARY_WORLD_MUSIC
3230000000000033,"<iframe src=""https://york.scholarsportal.info/licenses/Counseling_and_Therapy_in_Video/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3230000000000029,ALEXANDER_STREET_PRESS_COUNSELING_AND_THERAPY_IN_VIDEO_VOLUME_1
3230000000000034,"<iframe src=""https://york.scholarsportal.info/licenses/Counseling_and_Therapy_in_Video/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",3230000000000030,ALEXANDER_STREET_PRESS_COUNSELING_AND_THERAPY_IN_VIDEO_VOLUME_2
1000000000000653,"<iframe src=""https://york.scholarsportal.info/licenses/CSIRO_Publishing/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000000300,INGENTA_CONNECT_CSIRO_PUBLISHING
2470000000000030,"<iframe src=""https://york.scholarsportal.info/licenses/Dance_in_Video/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",2470000000000029,ALEXANDER_STREET_PRESS_DANCE_ONLINE_DANCE_IN_VIDEO_VOLUME_1
1000000000002503,"<iframe src=""https://york.scholarsportal.info/licenses/Edinburgh_University_Press/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001844,EDINBURGH_UNIVERSITY_PRESS
1000000000002565,"<iframe src=""https://york.scholarsportal.info/licenses/EdITLib_digital_library_for_information_technology_and_education/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000001905,LEARNTECHLIB_JOURNALS
1000000000003289,"<iframe src=""https://york.scholarsportal.info/licenses/Education_Collection/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",1000000000002591,SAGE_EDUCATION_COLLECTION
111090610453001,"<iframe src=""https://york.scholarsportal.info/licenses/Education_Index/sfx"" width=""100%"" height=""40"" align=""middle"" frameborder=""0"" scrolling=""no""><p>Your browser does not support iframes.</p></iframe> ",111090610453000,EBSCOHOST_EDUCATION_INDEX
